text,category,set,category_id,id
I need you to delete my account now.,terminate_account,train,47,6142
"I would like to delete my account now, please.",terminate_account,train,47,6143
I would like to invalidate my account.  I am very disappointed with your services.,terminate_account,train,47,6144
I need to delete my account.,terminate_account,train,47,6145
Can you delete the account?,terminate_account,train,47,6146
"for god sake, just delete my account i am sick of this",terminate_account,train,47,6147
"I need to delete my account, please.",terminate_account,train,47,6148
unhappy with service need to delete account,terminate_account,train,47,6149
"This company is bad, delete my account now.",terminate_account,train,47,6150
How do I shut down my account and get out of this company?,terminate_account,train,47,6151
How do I close my account?,terminate_account,train,47,6152
I want to shut down my account as soon as possible.,terminate_account,train,47,6153
cancel my account,terminate_account,train,47,6154
Help me close my account.,terminate_account,train,47,6155
I want to close my account due to poor customer service.,terminate_account,train,47,6156
"I would like to close my account, as I'm not happy.",terminate_account,train,47,6157
What's the process for terminating an account?,terminate_account,train,47,6158
What steps do I need to do to delete my account?,terminate_account,train,47,6159
How do I delete my account now,terminate_account,train,47,6160
I want to cancel my account.,terminate_account,train,47,6161
"I want to get rid of the account, and delete personal information .",terminate_account,train,47,6162
if im not using my account should i close it or just let it sit,terminate_account,train,47,6163
i'm not satisfied with the services and no longer want to be a customer,terminate_account,train,47,6164
I am not satisfied with your company and wish to delete all accounts immediately.,terminate_account,train,47,6165
I want to delete my account.,terminate_account,train,47,6166
I am not happy with your company. Please delete my account asap.,terminate_account,train,47,6167
"How can I close my account, I don't want it.",terminate_account,train,47,6168
I am upset with your service.  Please delete my account.,terminate_account,train,47,6169
I would like to cancel my account.,terminate_account,train,47,6170
"I don't like the services, please close my account",terminate_account,train,47,6171
I'd like to delete my account.,terminate_account,train,47,6172
I want to stop my account,terminate_account,train,47,6173
Please delete my account immediately.,terminate_account,train,47,6174
How do I delete my account? I am dissatisfied with the service.,terminate_account,train,47,6175
This place has been too much work so I'd just like to close out my account & be done.,terminate_account,train,47,6176
do i have to talk to someone to close an account or can i in the app,terminate_account,train,47,6177
I want to close my account now.,terminate_account,train,47,6178
"your company is awful, i would like to delete my account please",terminate_account,train,47,6179
I hate this company! Can you delete my account?,terminate_account,train,47,6180
I am asking to end my account.,terminate_account,train,47,6181
I want to delete my account. How do I do this?,terminate_account,train,47,6182
I am not happy with your service and request that my account be terminated!,terminate_account,train,47,6183
I want to terminate my account,terminate_account,train,47,6184
How can I delete my account?,terminate_account,train,47,6185
I want to end my account,terminate_account,train,47,6186
Delete my account now please.,terminate_account,train,47,6187
Help me terminate and close my account.,terminate_account,train,47,6188
Your company is lame. Shut down all my account services right now.,terminate_account,train,47,6189
I am not satisfied with your company.  Close my account.,terminate_account,train,47,6190
How do I terminate my account.,terminate_account,train,47,6191
How to I close my account?,terminate_account,train,47,6192
I need to terminate my account.,terminate_account,train,47,6193
I'm not happy with the services I'm getting with this company. Can you please delete my account?,terminate_account,train,47,6194
I want to close my account. The service you provide is unsatisfactory to me.,terminate_account,train,47,6195
Delete all of my account information and my account right now.,terminate_account,train,47,6196
I want to close my account & I will never do business with you again.,terminate_account,train,47,6197
What are the steps to finishing up with this account?,terminate_account,train,47,6198
Help me delete my account.  I am not satisfied with the service.,terminate_account,train,47,6199
Can you close my account please?,terminate_account,train,47,6200
What do I do to close my account?,terminate_account,train,47,6201
I need to terminate my account immediately.,terminate_account,train,47,6202
How can I close my account?,terminate_account,train,47,6203
"I don't want this account anymore, how do I delete it?",terminate_account,train,47,6204
Please delete this account.,terminate_account,train,47,6205
